requests_per_ip_10s,requests_per_ip_60s,endpoint_entropy,latency_spike,error_rate,request_variance,label
3,19,1.2241,0,0.0639,53.851,0
1,10,1.1571,0,0.0402,55.2258,0
2,13,1.5066,0,0.0253,48.0031,0
1,11,1.8032,0,0.0127,36.6231,0
1,19,1.131,0,0.0096,58.0595,0
2,14,1.4719,0,0.0056,48.1274,0
18,51,1.18,1,0.5531,449.1501,1
4,24,1.4484,0,0.0135,58.3725,0
4,11,1.9883,0,0.0121,40.147,0
5,19,0.5642,0,0.0025,58.5537,0
9,106,1.6805,1,0.7165,297.5292,1
1,14,1.7415,0,0.0018,25.495,0
2,56,1.9999,1,0.454,487.0932,1
1,18,0.9227,0,0.0163,13.3455,0
5,20,0.9264,0,0.0092,64.4556,0
2,20,1.4381,0,0.0119,64.8626,0
4,16,1.7221,0,0.0051,46.0374,0
2,27,1.9477,0,0.0037,79.8961,0
585,1033,0.3323,1,0.1178,3.9727,1
0,19,1.7575,0,0.028,64.3132,0
13,95,1.8997,1,0.4802,499.5616,1
4,20,1.4981,0,0.0069,50.0573,0
1,11,1.33,0,0.0028,54.4675,0
1,13,1.2211,0,0.01,53.4315,0
4,19,1.3382,0,0.0015,40.6944,0
4,25,1.3048,0,0.0187,77.8313,0
38,4269,1.9399,1,0.2819,4.5692,1
2,16,1.2915,0,0.0134,54.033,0
2,16,0.8451,0,0.0228,61.2307,0
2,18,1.8721,0,0.0109,33.875,0
3,29,2.1886,0,0.0267,53.9431,0
3,10,2.1886,0,0.102,49.1071,0
2,17,1.9341,0,0.0763,42.3162,0
5,24,1.9022,0,0.0472,42.951,0
450,578,0.3422,1,0.0141,6.4391,1
3,19,2.1104,0,0.0005,41.333,0
4,15,2.048,0,0.006,58.5064,0
3,16,1.0732,0,0.0377,32.2302,0
21,21,1.6258,1,0.8356,489.4106,1
3,16,1.4818,1,0.027,88.037,0
2,21,1.1771,0,0.0103,67.2607,0
9,81,0.1614,0,0.9591,29.8502,1
3,23,1.2545,0,0.0123,49.0575,0
2,13,1.0976,1,0.0057,51.7016,0
40,2263,1.0514,1,0.1062,14.1605,1
5,100,2.4267,1,0.6238,480.1721,1
2,15,1.8822,0,0.0014,47.8985,0
6,21,1.0438,0,0.0155,40.75,0
5,20,1.661,0,0.043,55.2086,0
5,26,1.7538,0,0.0034,72.1516,0
4,25,1.5381,0,0.0067,41.0757,0
7,20,0.8126,0,0.0068,36.892,0
3,18,0.8865,0,0.0151,90.6532,0
6,21,1.5863,0,0.0063,36.3877,0
5,19,1.7922,0,0.0032,22.3368,0
2,15,1.0104,0,0.0055,58.3997,0
7,16,2.634,0,0.0015,65.4007,0
2,20,2.9967,0,0.0167,65.9431,0
2,17,0.9246,0,0.0251,66.0731,0
4,18,1.9365,0,0.0033,50.5664,0
38,3208,2.4357,1,0.0027,19.182,1
1,13,1.921,0,0.0239,47.9225,0
3,16,1.9767,0,0.008,60.9824,0
628,729,0.432,1,0.0011,7.9994,1
7,21,1.8806,0,0.005,65.4235,0
3,22,2.4799,0,0.0625,59.0123,0
1,16,1.8269,0,0.0402,18.7687,0
1,12,1.274,0,0.0636,58.3131,0
5,21,2.0595,0,0.011,62.7989,0
2,14,0.8626,1,0.0023,74.1416,0
106,240,0.1911,1,0.1348,2.0796,1
4,25,1.4368,0,0.0262,87.7958,0
3,19,1.2212,0,0.0027,78.6034,0
5,15,1.6264,0,0.0185,42.1303,0
1,13,1.8729,0,0.007,28.7491,0
10,48,0.1178,0,0.785,14.5724,1
5,19,1.2034,0,0.0032,36.5225,0
2,14,1.2252,0,0.0429,77.8542,0
5,22,2.3003,0,0.1026,66.5216,0
3,25,1.6301,0,0.0498,38.2399,0
3,13,0.9633,0,0.0814,53.0784,0
5,21,1.7757,0,0.0049,10.0,0
5,22,1.228,0,0.0075,66.5171,0
2,13,1.887,0,0.0024,36.0517,0
9,29,1.3268,0,0.0105,43.3525,0
3,16,1.6658,0,0.0158,47.4199,0
5,23,1.7281,0,0.0088,75.3416,0
6,20,1.3991,0,0.0206,29.6286,0
3,21,0.5496,0,0.0057,45.1391,0
2,15,1.7879,0,0.0015,79.2144,0
1,17,1.616,0,0.0088,58.7513,0
4,22,2.2601,0,0.0282,57.6111,0
4,17,2.6437,0,0.0068,29.7486,0
4,16,1.3065,0,0.0028,24.0713,0
1,17,1.4155,0,0.0255,10.0,0
1,18,1.4918,0,0.0179,73.7679,0
168,369,0.6242,1,0.1109,5.6754,1
3,15,1.8519,1,0.0098,74.5967,0
2,16,2.3111,0,0.0006,50.1183,0
0,5,1.5066,0,0.0088,67.7486,0
7,26,0.9255,0,0.0154,76.342,0
1,17,1.2401,0,0.0065,53.7688,0
5,28,2.5055,0,0.0079,42.3989,0
8,29,0.0557,0,0.5326,27.3013,1
4,23,1.5656,0,0.0429,106.1818,0
1,19,1.4251,0,0.0349,64.3942,0
5,20,0.2727,0,0.7705,17.2833,1
1,17,1.2187,0,0.0114,37.3158,0
3,23,1.9526,0,0.0075,82.7297,0
7,23,1.5984,0,0.0018,52.6595,0
4,26,1.3197,0,0.0073,36.7677,0
1,20,0.9558,0,0.0133,59.605,0
3,16,0.9868,0,0.0021,46.5443,0
0,14,1.7882,0,0.0033,15.066,0
2,17,1.833,0,0.0092,64.3291,0
5,18,2.1804,1,0.0122,70.7155,0
3,16,1.7269,0,0.0132,40.9349,0
5,17,1.4082,0,0.0012,44.0997,0
4,20,1.9501,0,0.0008,20.5123,0
5,22,2.6234,0,0.0116,14.2182,0
6,20,1.0242,0,0.0105,42.4644,0
2,22,1.4675,0,0.0031,66.8503,0
3,19,1.2325,0,0.0501,19.6605,0
2,15,2.6754,0,0.0109,24.3752,0
3,23,1.8659,0,0.0029,42.9889,0
1,21,1.4454,0,0.0169,43.3883,0
1,20,1.1913,0,0.008,19.3533,0
3,26,1.9276,0,0.0313,76.675,0
3,19,2.2448,0,0.0082,68.0674,0
2,21,2.2815,0,0.0017,39.6186,0
6,20,1.3027,0,0.006,21.2831,0
5,19,1.8156,0,0.0248,52.2307,0
3,19,1.2735,0,0.0103,39.2066,0
5,20,1.9798,0,0.0399,23.4965,0
976,983,0.6051,1,0.4,6.5972,1
1,19,1.2275,0,0.0086,45.4458,0
3,16,1.9205,0,0.0112,36.8012,0
6,22,0.7598,1,0.0219,49.7619,0
3,13,1.762,0,0.0137,71.9328,0
1,17,2.0257,0,0.0047,18.6828,0
5,18,2.2073,0,0.0222,79.3913,0
4,20,1.529,0,0.0093,57.9899,0
1,21,1.4465,0,0.013,44.4212,0
942,1065,0.2682,1,0.0663,7.1515,1
26,84,1.4225,1,0.7218,449.3034,1
4,19,1.9985,0,0.0126,44.1203,0
4,25,1.5056,1,0.0357,50.635,0
1,19,0.9848,1,0.0083,92.3031,0
3,20,1.9948,0,0.0336,18.4962,0
276,728,0.875,1,0.0089,7.9734,1
2,20,1.1385,0,0.0135,41.9866,0
4,16,0.8019,0,0.0201,49.5598,0
0,17,2.4742,0,0.0121,71.2115,0
3,16,1.2955,0,0.0265,56.59,0
4,18,1.6445,0,0.0152,104.8013,0
5,20,2.3546,0,0.0196,12.2611,0
6,22,1.7359,0,0.0104,73.5841,0
5,21,0.6508,0,0.0313,82.9928,0
3,18,1.2364,0,0.0302,40.4595,0
6,23,1.5017,0,0.0521,12.3566,0
2,20,0.8723,1,0.0037,70.0999,0
3,16,1.2633,0,0.0789,36.7059,0
1,19,1.3398,0,0.0036,12.4163,0
2,18,0.5213,1,0.0,61.0732,0
4,19,2.2381,1,0.0096,63.2725,0
3,19,0.7398,0,0.0468,46.258,0
5,25,1.4115,0,0.0084,61.5487,0
4,18,0.8438,0,0.0038,52.8112,0
5,18,1.1424,0,0.0511,36.1165,0
1,11,1.6616,0,0.0274,68.0782,0
783,863,0.9676,1,0.0182,1.5628,1
15,3477,2.0374,0,0.2421,6.8065,1
4,17,2.4597,0,0.0044,42.5447,0
11,48,0.1778,1,0.8485,28.3103,1
4,19,0.9375,0,0.0531,35.1451,0
8,29,0.7116,0,0.0127,29.3836,0
1,22,1.9836,0,0.0008,59.8795,0
9,35,0.207,0,0.811,25.7422,1
1,12,0.8286,0,0.0018,47.2573,0
4,23,1.3323,0,0.043,37.4413,0
824,1104,0.5236,0,0.1049,6.9145,1
2,22,1.7852,0,0.0117,41.4154,0
32,2882,2.3043,1,0.3077,4.8711,1
3,16,1.2701,0,0.0276,41.2003,0
40,1440,2.4495,0,0.1187,17.9439,1
250,729,0.1804,1,0.1128,6.0837,1
2,20,0.8073,0,0.0079,61.8611,0
3,17,2.2563,1,0.0003,37.4147,0
4,25,1.6998,0,0.0209,75.86,0
2,17,1.7095,0,0.0246,66.1544,0
2,19,1.1129,0,0.0011,81.5883,0
0,14,1.1117,0,0.0142,51.99,0
4,21,1.9345,0,0.0843,55.51,0
0,13,1.0974,0,0.0275,51.5005,0
4,20,1.0737,0,0.0496,74.1732,0
3,19,1.6223,0,0.016,78.692,0
4,21,1.4464,0,0.048,50.8718,0
2,13,1.571,1,0.0117,67.2538,0
2,21,1.0118,0,0.0337,47.4735,0
0,21,2.6196,0,0.0048,17.2359,0
3,13,0.6867,0,0.0155,64.4017,0
3,24,1.938,0,0.0445,73.0226,0
3,16,1.7259,0,0.02,27.6712,0
2,21,2.3537,0,0.0089,38.6673,0
3,13,1.4113,0,0.0392,50.6804,0
3,32,0.1034,0,0.5183,14.3527,1
3,14,1.4594,0,0.0127,63.8019,0
2,15,0.9732,0,0.001,28.6439,0
1,17,0.6859,0,0.0045,14.6098,0
2,18,0.7274,0,0.0094,43.9803,0
4,11,0.8401,0,0.0154,37.6964,0
2,10,0.6167,0,0.0119,78.9472,0
5,21,0.6412,0,0.0072,46.9291,0
36,3556,2.3229,1,0.2527,5.7399,1
3,20,2.3414,0,0.0118,17.9777,0
1,15,1.6,0,0.0091,68.3724,0
2,15,1.2357,0,0.0202,81.8958,0
6,24,1.4661,0,0.0168,63.2016,0
5,24,0.0,0,0.0041,42.9967,0
2,30,2.1034,0,0.0002,71.222,0
24,2482,1.7037,0,0.1873,13.8453,1
2,16,2.2087,0,0.0034,65.9513,0
0,15,1.5653,0,0.0086,49.3518,0
5,25,1.5295,0,0.0491,33.5368,0
2,21,1.6928,0,0.0439,47.6261,0
3,21,0.5127,0,0.0022,56.7867,0
33,67,2.123,1,0.7484,367.9535,1
2,23,1.9231,0,0.006,48.6931,0
2,23,1.1365,0,0.0788,29.4439,0
33,98,2.6948,1,0.5903,384.1973,1
12,97,0.0477,0,0.6435,26.0615,1
3,20,0.8141,0,0.0029,43.4764,0
3,12,1.1735,0,0.0029,39.0042,0
2,16,1.9636,0,0.0483,30.6265,0
2,12,2.0529,0,0.0213,43.7287,0
2,20,1.8048,0,0.0047,62.2116,0
3,19,1.493,0,0.0091,64.9414,0
4,23,2.0813,0,0.0092,55.6235,0
4,15,1.6281,0,0.0217,98.3444,0
3,15,2.311,0,0.0271,52.3142,0
2,12,2.0641,0,0.0611,70.9161,0
2,19,1.6293,0,0.012,29.0536,0
1,18,1.5601,0,0.0083,28.7354,0
4,24,1.4528,1,0.0661,49.7274,0
4,23,1.6002,0,0.0203,74.8042,0
3,11,0.6532,0,0.0291,76.3504,0
4,18,2.2672,0,0.0092,52.7854,0
3,15,1.6296,0,0.018,38.1352,0
4,24,1.5218,0,0.0179,39.4287,0
4,14,1.4766,0,0.011,51.8812,0
44,3677,1.7794,0,0.0819,2.7978,1
2,20,0.9663,0,0.0038,61.5498,0
1,13,1.3194,0,0.0116,65.7648,0
3,21,1.9017,0,0.071,29.9355,0
3,20,1.2825,0,0.0142,82.7106,0
2,18,0.4996,0,0.0461,34.6032,0
6,30,1.815,1,0.0037,23.5009,0
2,12,1.4081,0,0.0366,48.7166,0
3,16,1.026,0,0.0571,22.2664,0
20,2747,1.9932,1,0.3004,18.3046,1
22,64,2.8364,1,0.9628,111.1511,1
2,11,2.3112,0,0.0441,109.7326,0
4,17,2.2563,0,0.0002,80.191,0
5,12,1.4503,1,0.0229,50.9054,0
0,19,0.4815,0,0.0207,41.6109,0
5,18,1.5857,0,0.0074,73.7615,0
4,22,0.7911,1,0.0115,64.6389,0
4,21,0.6449,0,0.019,48.5691,0
6,15,2.0104,0,0.0685,40.5073,0
3,22,0.2681,0,0.0127,11.9222,0
14,1015,1.195,1,0.1593,5.7431,1
3,15,1.2528,0,0.0069,43.0806,0
2,16,0.8664,1,0.0022,75.6514,0
1,15,1.9136,0,0.0385,65.5843,0
3,16,1.6177,0,0.0171,39.1979,0
4,20,0.9568,0,0.0056,51.9417,0
5,25,0.8054,0,0.0162,44.9337,0
2,10,2.318,0,0.0394,55.6112,0
31,95,2.9324,1,0.495,238.8858,1
2,18,1.6969,0,0.0137,38.5136,0
5,17,2.1708,0,0.0544,21.9925,0
3,16,1.1165,0,0.0136,54.4541,0
4,25,1.8163,0,0.0323,31.3518,0
2,12,2.2338,0,0.0164,66.8063,0
2,18,1.1977,0,0.0366,68.5807,0
3,13,1.9161,0,0.0097,95.3854,0
2,12,1.256,0,0.0042,59.2015,0
5,27,1.6548,0,0.0092,41.5501,0
1,21,1.2298,0,0.0698,52.2356,0
4,18,2.2155,0,0.0223,45.6337,0
5,15,1.5471,0,0.0266,74.4899,0
6,12,2.0147,0,0.0041,40.5685,0
5,16,1.2722,0,0.0312,43.3976,0
5,25,1.5654,0,0.0667,56.6438,0
2,18,1.5245,0,0.0031,101.8293,0
1,12,1.8604,0,0.0056,10.0,0
2,15,1.398,0,0.0002,83.2871,0
0,15,1.999,0,0.0211,13.9037,0
3,16,1.6102,0,0.0208,79.0607,0
4,29,1.9956,0,0.0923,70.7676,0
0,21,1.4583,0,0.0053,48.3515,0
3,13,1.2869,0,0.0557,41.2498,0
2,18,1.207,0,0.0441,78.4606,0
2,12,1.3481,0,0.016,50.7021,0
3,17,1.925,0,0.0189,29.3909,0
3,15,2.2711,0,0.0144,59.6768,0
1,15,0.695,0,0.0354,54.2713,0
23,1034,1.6735,0,0.0095,17.3566,1
2,24,1.0619,0,0.0096,23.0496,0
4,21,1.4642,0,0.0161,10.0,0
4,18,1.894,0,0.0664,57.51,0
3,20,1.5537,0,0.0091,10.0,0
3,22,1.7399,0,0.0061,37.6167,0
4,15,1.3486,0,0.0125,57.5036,0
4,21,1.5097,0,0.0085,66.1493,0
2,18,2.1614,0,0.025,38.0853,0
3,92,0.4861,1,0.7453,15.4972,1
3,19,1.6461,0,0.0065,37.7236,0
2,23,0.7332,0,0.0123,68.2799,0
1,18,1.699,0,0.0005,41.5385,0
2,18,1.0977,0,0.0015,41.5176,0
2,20,1.1865,0,0.0342,86.249,0
4,19,1.9956,0,0.0119,40.0267,0
3,23,2.3591,0,0.0088,68.5223,0
1,16,1.2849,0,0.0043,33.3852,0
4,16,0.7911,0,0.0119,95.1526,0
5,16,1.2233,0,0.0013,49.0231,0
6,22,2.4887,0,0.0132,10.0,0
2,19,0.3954,0,0.0127,44.467,0
6,22,1.0495,0,0.0642,75.3219,0
11,30,1.9598,1,0.5523,416.8194,1
1,19,0.9009,0,0.0204,27.9251,0
6,15,1.454,0,0.0574,53.4581,0
3,22,2.3962,0,0.0482,42.1406,0
1,16,1.7749,0,0.0163,53.2523,0
6,20,1.8753,0,0.0243,67.2006,0
3,21,1.079,0,0.0277,52.6558,0
4,22,0.6919,0,0.0133,47.0577,0
0,11,0.9458,1,0.0074,56.0431,0
19,110,1.9181,1,0.6296,467.6348,1
5,21,1.664,0,0.0097,20.9148,0
3,25,1.4923,0,0.0032,75.0807,0
6,16,1.7976,0,0.0057,17.7627,0
2,15,1.6342,0,0.0001,50.4222,0
0,11,1.0074,1,0.0041,67.6263,0
5,19,1.6046,0,0.0056,58.5448,0
4,25,1.4789,1,0.0195,51.0706,0
1,19,1.158,0,0.0075,58.4488,0
1,10,1.4165,0,0.0169,48.9092,0
5,25,1.3,0,0.0035,32.4292,0
3,22,1.7255,0,0.0184,45.5072,0
4,15,1.1364,0,0.0093,28.8418,0
17,2189,2.4182,1,0.0104,16.1838,1
4,17,1.0577,0,0.0073,39.5881,0
5,16,1.3753,0,0.0314,16.1836,0
3,20,1.3084,0,0.0403,84.1909,0
3,19,1.5292,0,0.0205,49.9799,0
5,12,1.802,0,0.024,57.2747,0
3,16,1.3437,0,0.0195,33.7404,0
4,20,1.8601,0,0.0207,61.3981,0
4,16,1.8041,0,0.0354,43.3468,0
3,22,2.0308,0,0.0054,77.5265,0
1,23,1.7581,0,0.0004,34.9686,0
7,16,2.241,0,0.0077,23.3428,0
1,13,1.1488,1,0.0376,26.9777,0
1,14,0.9987,0,0.027,74.3899,0
6,14,0.9058,0,0.0069,59.5752,0
1,14,1.6073,0,0.0351,35.1082,0
0,14,1.2716,0,0.035,61.7154,0
1,13,2.0085,0,0.0243,47.2018,0
13,34,0.0394,0,0.6767,27.0072,1
3,14,1.1502,0,0.0561,46.339,0
3,22,2.0902,0,0.018,25.0398,0
2,22,1.1277,0,0.0162,78.937,0
5,29,1.545,0,0.0079,39.8136,0
3,24,1.5499,0,0.0328,54.2456,0
4,11,1.6927,0,0.0072,87.295,0
3,16,1.709,0,0.0052,51.8861,0
0,14,0.8427,0,0.0231,21.464,0
2,11,1.4486,0,0.0008,65.9595,0
2,13,1.9974,0,0.0125,39.3231,0
3,21,0.9174,0,0.0251,80.5123,0
2,23,0.5044,0,0.02,41.7115,0
2,13,1.4277,0,0.0008,27.6607,0
5,23,0.0334,0,0.0117,26.0963,0
5,16,1.321,0,0.0003,10.276,0
10,40,0.0946,0,0.6835,13.2528,1
4,17,1.3216,0,0.0034,54.3334,0
7,21,1.4379,1,0.0002,70.0023,0
3,81,0.3754,0,0.6124,19.0407,1
2,18,1.2575,0,0.0163,56.7977,0
1,18,1.0437,0,0.0021,44.4269,0
0,10,0.5369,0,0.0286,29.3895,0
3,21,1.9841,0,0.0399,57.5843,0
4,15,1.8823,0,0.001,73.1335,0
2,17,1.3791,0,0.0174,26.5075,0
1,11,1.6122,1,0.0175,61.675,0
1,15,1.1826,0,0.0168,62.6701,0
3,13,1.456,0,0.0083,56.765,0
4,22,1.0254,0,0.0447,71.519,0
2,14,1.5167,0,0.0104,82.6329,0
0,14,1.6732,0,0.0078,15.7182,0
3,19,1.9933,0,0.0295,62.4509,0
3,20,1.3574,0,0.0396,47.4155,0
1,21,1.1207,0,0.0063,90.293,0
3,14,1.5493,0,0.003,52.5411,0
4,22,2.1442,0,0.0126,41.6659,0
3,21,1.0903,0,0.0016,45.4265,0
6,25,2.6729,0,0.0091,66.9303,0
4,14,1.2443,0,0.0011,31.5283,0
0,11,2.2111,0,0.0456,37.0983,0
3,16,1.3841,1,0.0046,43.0438,0
1,16,0.857,0,0.0235,28.1588,0
4,14,1.9367,0,0.0001,48.1594,0
9,27,1.2563,1,0.0178,27.6772,0
4,15,2.457,0,0.0074,35.0182,0
12,21,0.3966,1,0.751,10.3699,1
2,14,1.7106,1,0.0224,76.3585,0
2,25,1.3467,0,0.004,61.8864,0
6,15,1.5843,0,0.0193,20.4862,0
3,20,1.1638,0,0.01,60.9899,0
1,13,0.9958,0,0.0248,44.1511,0
1,22,1.1161,0,0.0068,77.3142,0
5,32,0.7811,0,0.0688,42.1262,0
1,15,2.5816,0,0.0209,99.7366,0
2,27,0.8738,0,0.0459,55.9759,0
2,17,1.0782,0,0.0178,40.3764,0
4,20,0.6362,0,0.0285,56.2048,0
0,21,1.5668,0,0.0202,29.1058,0
5,21,1.455,1,0.0013,54.0876,0
4,20,1.0872,0,0.0113,61.2577,0
7,20,1.8347,0,0.0472,58.6242,0
1,13,0.7723,0,0.03,52.7745,0
3,14,1.4116,0,0.0364,64.5596,0
5,15,1.9627,0,0.0169,59.4538,0
41,3553,1.9059,0,0.0542,9.1792,1
4,14,1.7058,1,0.0169,33.5703,0
5,24,2.6708,0,0.0034,69.2596,0
16,100,1.0447,1,0.795,463.4391,1
3,21,0.7833,0,0.0255,70.9298,0
0,13,1.1299,0,0.0135,32.8082,0
4,21,2.2219,0,0.0082,37.8278,0
3,20,1.4557,0,0.0331,40.9222,0
5,23,1.811,0,0.0121,77.0419,0
0,13,1.0555,0,0.0099,51.1443,0
2,15,1.1773,1,0.0822,47.7248,0
5,25,1.6801,0,0.0062,32.4753,0
2,17,1.417,1,0.0193,50.0994,0
2,8,0.6358,0,0.0048,22.9987,0
1,21,1.117,0,0.0052,54.5472,0
4,17,0.7058,0,0.022,58.681,0
31,833,1.1152,1,0.1512,13.7745,1
4,24,1.8039,0,0.0048,51.0885,0
2,16,1.2724,0,0.0743,47.1283,0
2,21,1.8024,0,0.009,45.7491,0
5,22,1.9512,0,0.0004,80.9847,0
1,21,1.6398,0,0.0017,16.4997,0
0,12,1.5044,0,0.0192,25.7037,0
17,1328,1.5752,0,0.2426,9.155,1
3,19,1.8996,0,0.0115,66.6074,0
1,23,2.1424,0,0.0199,56.7169,0
1,20,2.4682,0,0.15,39.75,0
1,17,0.5023,0,0.0073,67.1344,0
3,20,1.4932,0,0.0151,24.7452,0
2,15,1.6025,0,0.0014,58.2861,0
2,13,1.4112,0,0.0173,62.9254,0
3,17,1.6221,0,0.0024,79.1005,0
7,26,1.6333,0,0.0017,70.9732,0
2,26,2.2827,0,0.0004,61.824,0
3,19,1.0454,0,0.0075,51.6392,0
2,22,2.2433,0,0.0389,49.7509,0
1,18,1.161,0,0.0219,28.6954,0
3,22,0.9138,0,0.0162,77.6269,0
2,23,1.5975,0,0.0306,83.989,0
4,26,0.1122,0,0.6692,12.8636,1
4,17,1.9024,0,0.0097,48.0661,0
2,22,1.1507,0,0.0013,32.5897,0
3,20,1.6815,0,0.0166,31.0468,0
4,13,2.2274,0,0.0309,87.6152,0
2,23,1.401,0,0.0149,76.3456,0
1,38,1.0102,1,0.5895,167.1548,1
0,15,0.8404,0,0.0124,11.371,0
5,21,1.9982,0,0.014,55.6081,0
2,16,0.4419,0,0.036,85.1692,0
3,20,0.2138,0,0.0032,45.012,0
5,16,1.537,0,0.0052,65.1737,0
4,22,0.7894,0,0.0427,49.11,0
3,20,1.5437,0,0.0005,35.3837,0
1,14,0.7667,0,0.0148,30.9644,0
5,18,2.1515,0,0.0218,43.7728,0
3,14,1.6794,0,0.017,59.6977,0
156,509,0.0246,1,0.0436,7.8084,1
0,13,2.8042,0,0.1069,55.2996,0
3,20,1.7816,0,0.0548,31.8204,0
31,1285,1.7609,0,0.3393,16.8773,1
0,13,2.4122,0,0.0194,29.1629,0
5,15,0.7022,0,0.0069,31.5775,0
2,23,2.1725,0,0.0359,26.6475,0
2,10,2.3107,0,0.0238,22.2456,0
3,21,1.8916,0,0.0043,60.5211,0
4,14,1.9755,0,0.048,72.7253,0
26,2952,1.732,1,0.0565,15.307,1
3,19,1.8356,1,0.0003,28.9774,0
19,95,2.9866,1,0.9647,462.6053,1
22,4604,1.3785,1,0.1169,10.8881,1
2,9,1.4239,0,0.0239,14.9105,0
4,14,0.9028,0,0.0001,43.9632,0
2,18,1.4503,0,0.0185,59.6462,0
1,12,1.6518,0,0.0155,42.3006,0
6,26,1.7004,0,0.0242,58.1599,0
2,11,1.4756,0,0.0061,35.5718,0
4,17,1.3452,0,0.0185,39.6759,0
5,17,2.0796,1,0.0268,35.3492,0
2,16,1.3114,0,0.0343,43.2743,0
4,16,1.14,0,0.0038,31.5187,0
4,15,0.4681,0,0.0528,40.5653,0
2,17,0.8136,0,0.0178,99.8821,0
39,113,1.4178,1,0.7122,291.5036,1
2,18,2.1069,0,0.0373,68.7494,0
4,12,1.7229,1,0.0014,37.1979,0
4,21,2.0968,0,0.0208,61.9348,0
2,20,1.0845,0,0.0212,77.1099,0
1,11,1.3333,0,0.0159,21.5983,0
2,20,2.4568,0,0.0842,71.8743,0
3,20,0.7098,0,0.0627,31.4622,0
6,18,2.4082,0,0.0063,33.4535,0
2,17,1.5428,0,0.0316,46.3763,0
3,27,2.101,0,0.0186,50.1758,0
1,13,0.9457,0,0.0118,41.3487,0
7,23,1.3867,0,0.0063,57.3416,0
3,19,1.6432,0,0.0372,10.0,0
2,23,2.0313,0,0.0161,68.4486,0
2,22,1.7474,0,0.0232,39.6126,0
4,24,1.3693,0,0.0244,32.9821,0
3,14,1.2669,0,0.001,54.4478,0
3,16,2.0332,0,0.0269,55.9047,0
6,22,1.2059,0,0.0352,37.4098,0
5,19,2.2192,0,0.0025,48.8093,0
2,16,1.3681,0,0.1227,70.6169,0
1,16,0.7221,0,0.0432,32.2521,0
3,17,0.8446,0,0.0326,75.4122,0
3,21,1.8057,0,0.018,56.8342,0
12,95,0.2437,0,0.6935,15.6241,1
3,16,0.6958,0,0.0744,45.9572,0
3,14,1.4072,0,0.0055,55.7285,0
4,16,1.4012,0,0.0127,48.8604,0
2,13,1.8356,0,0.0234,44.4751,0
2,19,1.1768,1,0.0119,49.2992,0
5,15,0.6633,0,0.0067,56.5701,0
1,14,0.2238,0,0.0122,64.8149,0
2,16,1.382,0,0.0028,41.8623,0
4,14,1.4345,0,0.0104,31.1066,0
1,15,1.7387,0,0.0049,13.0174,0
1,19,1.979,0,0.0009,54.3825,0
2,18,1.5765,0,0.0044,17.3897,0
5,21,1.1872,0,0.0479,57.9161,0
0,13,1.2134,0,0.0031,57.1053,0
3,13,2.4996,0,0.0008,34.4641,0
4,18,1.2552,0,0.0176,50.7283,0
2,13,1.8085,0,0.0161,62.8615,0
18,4576,1.5349,0,0.0058,5.2564,1
5,15,1.791,0,0.0055,55.4889,0
2,24,0.4392,0,0.0496,49.8765,0
2,13,1.7801,0,0.0138,24.2275,0
3,11,2.5168,0,0.0896,64.4754,0
2,17,1.6743,0,0.0047,78.507,0
1,18,2.5258,0,0.0112,32.9526,0
5,23,1.8548,0,0.0194,68.0518,0
4,26,1.7411,0,0.0268,25.2468,0
3,21,1.875,0,0.0157,67.5453,0
4,27,0.8883,0,0.0102,49.2652,0
2,17,1.7905,0,0.0133,56.2527,0
5,25,2.7184,0,0.0121,54.4987,0
2,14,1.5567,1,0.0056,29.0782,0
1,14,1.4037,0,0.0073,29.8864,0
4,61,0.1697,1,0.7927,25.0253,1
4,12,1.9885,0,0.004,54.2131,0
6,20,1.5659,0,0.0273,38.8617,0
1,13,0.8939,0,0.0038,43.2162,0
3,15,2.0848,0,0.0174,37.635,0
3,19,1.6593,0,0.0093,73.7489,0
3,17,2.3297,0,0.0187,88.1975,0
2,11,1.4575,0,0.0274,63.0402,0
3,24,2.2548,0,0.0096,68.3666,0
2,17,1.5063,0,0.0128,67.3479,0
16,2417,1.5881,1,0.0094,6.2833,1
2,24,1.7598,0,0.0207,48.1892,0
21,146,1.9625,1,0.389,298.2705,1
3,16,1.114,0,0.0001,54.5084,0
6,25,0.263,0,0.0342,38.5304,0
8,22,1.2373,0,0.0407,51.1548,0
12,94,0.2599,0,0.536,10.6199,1
5,17,1.2854,0,0.0648,63.9232,0
8,58,0.4973,0,0.507,14.3014,1
2,23,1.3715,0,0.0077,77.831,0
2,20,0.9894,0,0.0029,37.9406,0
6,27,1.656,0,0.0159,30.5908,0
6,19,2.0804,0,0.0027,81.0544,0
35,4930,2.3266,0,0.2844,13.2595,1
1,14,0.7071,0,0.0418,61.6015,0
4,22,1.2274,0,0.0114,44.5237,0
3,16,1.226,0,0.0259,40.5873,0
2,21,1.5557,0,0.0259,46.3962,0
286,661,0.838,1,0.0675,6.5018,1
2,19,1.7437,0,0.0027,71.4386,0
1,21,0.9249,0,0.0022,25.6606,0
7,20,1.5569,0,0.0877,18.5443,0
3,12,1.1581,0,0.0045,62.5521,0
2,18,1.475,0,0.0144,34.4459,0
3,22,1.8805,0,0.0239,69.5502,0
1,18,1.7458,0,0.0158,34.1858,0
4,21,1.0781,0,0.014,79.9816,0
3,20,0.5569,0,0.0301,47.2812,0
